NAMESPACE,POD,CONTAINER,CMDLINE,STACK TRACE ID,STACK TRACE,COUNT,PERCENTAGE
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226365,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.(*response).finishRequest;net/http.(*connReader).abortPendingRead;net.(*conn).SetReadDeadline;internal/poll.setDeadlineImpl;internal/poll.runtime_pollSetDeadline;runtime.systemstack.abi0;runtime.goready.func1;runtime.ready;runtime.wakep;runtime.startm;runtime.notewakeup;runtime.futex.abi0 ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2227697,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.(*response).finishRequest;bufio.(*Writer).Flush;net/http.checkConnErrorWriter.Write;net.(*conn).Write;net.(*netFD).Write;internal/poll.(*FD).Write;syscall.write;syscall.Syscall;runtime/internal/syscall.Syscall6;[k] kretprobe_trampoline;[k] ksys_write;[k] vfs_write;[k] sock_write_iter;[k] tcp_sendmsg;[k] tcp_sendmsg_locked;[k] __tcp_push_pending_frames;[k] tcp_write_xmit;[k] __tcp_transmit_skb;[k] __ip_queue_xmit;[k] ip_output;[k] ip_finish_output2;[k] __local_bh_enable_ip;[k] do_softirq;[k] do_softirq_own_stack;[k] asm_call_sysvec_on_stack;[k] __softirqentry_text_start;[k] net_rx_action;[k] process_backlog;[k] ip_rcv;[k] nf_hook_slow;[k] ipt_do_table ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226281,runtime.mcall;runtime.park_m;runtime.schedule;runtime.findRunnable;runtime.epollwait.abi0;[k] entry_SYSCALL_64_after_hwframe;[k] do_syscall_64;[k] syscall_enter_from_user_mode ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226516,runtime.goexit.abi0;runtime.gcenable.func1;runtime.bgsweep;runtime.sweepone ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2227898,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;runtime.deferreturn;context.WithCancel.func1;context.(*cancelCtx).cancel;runtime.closechan;[k] asm_sysvec_apic_timer_interrupt;[k] irqentry_exit_to_user_mode;[k] exit_to_user_mode_loop;[k] arch_do_signal;[k] get_signal;[k] _raw_spin_unlock_irq ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226697,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.(*response).finishRequest;bufio.(*Writer).Flush;net/http.checkConnErrorWriter.Write;net.(*conn).Write;net.(*netFD).Write;internal/poll.(*FD).Write;syscall.write;syscall.Syscall;runtime/internal/syscall.Syscall6;[k] kretprobe_trampoline;[k] ksys_write;[k] vfs_write;[k] sock_write_iter;[k] tcp_sendmsg;[k] tcp_sendmsg_locked;[k] sk_stream_alloc_skb;[k] __alloc_skb;[k] __kmalloc_node_track_caller;[k] kmalloc_slab ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2227740,0x000000c000024500;runtime.schedule;runtime.mstart.abi0;runtime.mstart0;runtime.mstart1;runtime.sysmon;runtime.lock2 ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2227892,runtime.goexit.abi0;runtime.main;main.main;net/http.(*Server).ListenAndServe;net/http.(*Server).Serve;net/http.(*onceCloseListener).Accept;net.(*TCPListener).Accept;net.(*TCPListener).accept;net.(*netFD).accept;internal/poll.(*FD).Accept;internal/poll.accept;syscall.Accept4;syscall.accept4;syscall.Syscall6;runtime/internal/syscall.Syscall6;[k] entry_SYSCALL_64_after_hwframe;[k] syscall_exit_to_user_mode;[k] exit_to_user_mode_loop;[k] task_work_run;[k] __fput;[k] dput;[k] dentry_kill;[k] __dentry_kill;[k] evict;[k] truncate_inode_pages_final ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2225042,runtime.goexit.abi0;runtime.main;main.main;net/http.(*Server).ListenAndServe;net/http.(*Server).Serve;net/http.(*onceCloseListener).Accept;net.(*TCPListener).Accept;net.(*TCPListener).accept;net.(*netFD).accept;internal/poll.(*FD).Accept;internal/poll.accept;syscall.Accept4;syscall.accept4;syscall.Syscall6;runtime.entersyscall;runtime.entersyscall_sysmon ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2215864,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.(*response).finishRequest;bufio.(*Writer).Flush;net/http.checkConnErrorWriter.Write;net.(*conn).Write;net.(*netFD).Write;internal/poll.(*FD).Write;syscall.write;syscall.Syscall;runtime/internal/syscall.Syscall6;[k] kretprobe_trampoline;[k] ksys_write;[k] vfs_write;[k] sock_write_iter;[k] tcp_sendmsg;[k] release_sock;[k] __release_sock;[k] _cond_resched;[k] __schedule;[k] finish_task_switch;[k] _raw_spin_unlock_irq ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226939,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;log.Printf;log.(*Logger).Output;os.(*File).Write;internal/poll.(*FD).Write;syscall.write;syscall.Syscall;runtime/internal/syscall.Syscall6;[k] entry_SYSCALL_64_after_hwframe;[k] syscall_exit_to_user_mode;[k] __audit_syscall_exit;[k] mntput ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226709,runtime.goexit.abi0;runtime.main;main.main;net/http.(*Server).ListenAndServe;net/http.(*Server).Serve;runtime.systemstack.abi0;runtime.newproc.func1;runtime.newproc1;runtime.gfget ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226595,0x48bf74d28548128b;0x00007ffe78d3f5b0;runtime.mstart.abi0;runtime.mstart0;runtime.mstart1;runtime.sysmon;runtime.usleep.abi0;[k] entry_SYSCALL_64_after_hwframe;[k] do_syscall_64;[k] __se_sys_nanosleep;[k] do_nanosleep;[k] _raw_spin_unlock_irqrestore ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226368,[k] entry_SYSCALL_64_after_hwframe;[k] do_syscall_64;[k] __se_sys_nanosleep;[k] do_nanosleep;[k] schedule;[k] __schedule;[k] finish_task_switch;[k] _raw_spin_unlock_irq ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2213000,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;log.Printf;log.(*Logger).Output;os.(*File).Write;internal/poll.(*FD).Write;syscall.write;syscall.Syscall;runtime/internal/syscall.Syscall6;[k] entry_SYSCALL_64_after_hwframe;[k] syscall_exit_to_user_mode;[k] exit_to_user_mode_loop;[k] schedule;[k] __schedule;[k] finish_task_switch;[k] _raw_spin_unlock_irq ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2227760,runtime.goexit.abi0;net/http.(*Server).Serve.func3;runtime.morestack.abi0;runtime.newstack ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2221913,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.(*connReader).startBackgroundRead;runtime.systemstack.abi0;runtime.newproc.func1;runtime.wakep;runtime.startm;runtime.notewakeup;runtime.futex.abi0;[k] entry_SYSCALL_64_after_hwframe;[k] do_syscall_64;[k] __se_sys_futex;[k] do_futex;[k] wake_up_q;[k] try_to_wake_up;[k] _raw_spin_unlock_irqrestore ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2224722,runtime.goexit.abi0;runtime.main;main.main;net/http.(*Server).ListenAndServe;net/http.(*Server).Serve;net/http.(*onceCloseListener).Accept;net.(*TCPListener).Accept;net.(*TCPListener).accept;net.(*netFD).accept;internal/poll.(*FD).Accept;internal/poll.runtime_pollReset ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226870,runtime.goexit.abi0;net/http.(*connReader).startBackgroundRead.func2;net/http.(*connReader).backgroundRead;net.(*OpError).Timeout;runtime.assertI2I2;runtime.(*itabTableType).find ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226269,runtime.goexit.abi0;runtime.main;main.main;net/http.(*Server).ListenAndServe;net/http.(*Server).Serve;net/http.(*onceCloseListener).Accept;net.(*TCPListener).Accept;net.(*TCPListener).accept;net.(*netFD).accept;internal/poll.(*FD).Accept;internal/poll.accept;syscall.Accept4;syscall.accept4;syscall.Syscall6;runtime/internal/syscall.Syscall6;[k] entry_SYSCALL_64_after_hwframe;[k] syscall_exit_to_user_mode;[k] exit_to_user_mode_loop;[k] task_work_run;[k] __fput;[k] percpu_counter_add_batch ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226715,runtime.goexit.abi0;runtime.main;main.main;net/http.(*Server).ListenAndServe;net/http.(*Server).Serve;runtime.systemstack.abi0;runtime.newproc.func1;runtime.wakep;runtime.startm;runtime.pidleget;runtime.nanotime1.abi0 ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2227034,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;runtime.deferreturn;net/http.(*conn).serve.func1;net/http.(*conn).close;net.(*conn).Close;net.(*netFD).Close;internal/poll.(*FD).Close;internal/poll.(*FD).decref;internal/poll.(*FD).destroy;syscall.Close;syscall.Syscall;runtime/internal/syscall.Syscall6;[k] entry_SYSCALL_64_after_hwframe;[k] do_syscall_64;[k] __x64_sys_close;[k] ftrace_trampoline;[k] ftrace_ops_assist_func;[k] kprobe_ftrace_handler;[k] aggr_pre_handler ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2227129,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.(*response).finishRequest;bufio.(*Writer).Flush;net/http.checkConnErrorWriter.Write;net.(*conn).Write;net.(*netFD).Write;internal/poll.(*FD).Write;syscall.write;syscall.Syscall;runtime/internal/syscall.Syscall6;[k] kretprobe_trampoline;[k] ksys_write;[k] vfs_write;[k] sock_write_iter;[k] tcp_sendmsg;[k] tcp_sendmsg_locked;[k] sk_stream_alloc_skb;[k] __alloc_skb;[k] kmem_cache_alloc_node ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226412,runtime.goexit.abi0;runtime.main;main.main;net/http.(*Server).ListenAndServe;net/http.(*Server).Serve;net/http.(*onceCloseListener).Accept;net.(*TCPListener).Accept;net.(*TCPListener).accept;net.(*netFD).accept;internal/poll.(*FD).Accept;internal/poll.(*pollDesc).wait;internal/poll.runtime_pollWait;runtime.netpollblock;runtime.mcall;runtime.park_m;runtime.schedule;runtime.findRunnable ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2224982,runtime.goexit.abi0;runtime.main;main.main;net/http.(*Server).ListenAndServe;net/http.(*Server).Serve;net/http.(*onceCloseListener).Accept;net.(*TCPListener).Accept;net.(*TCPListener).accept;net.(*netFD).accept;internal/poll.(*FD).Accept;internal/poll.accept;syscall.Accept4;syscall.accept4;syscall.Syscall6;runtime/internal/syscall.Syscall6;[k] entry_SYSCALL_64_after_hwframe;[k] do_syscall_64;[k] syscall_enter_from_user_mode ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2227347,runtime.goexit.abi0;runtime.mcall;runtime.goexit0;runtime.schedule;runtime.findRunnable;runtime.stopm;runtime.notesleep;runtime.futex.abi0;[k] entry_SYSCALL_64_after_hwframe;[k] do_syscall_64;[k] __se_sys_futex;[k] do_futex ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226918,runtime.mcall;runtime.park_m;runtime.schedule;runtime.findRunnable;runtime.stealWork ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2227528,runtime.goexit.abi0;runtime.main;main.main;net/http.(*Server).ListenAndServe;net/http.(*Server).Serve;net/http.(*onceCloseListener).Accept;net.(*TCPListener).Accept;net.(*TCPListener).accept;net.(*netFD).accept;internal/poll.(*FD).Accept;internal/poll.accept;syscall.Accept4;syscall.accept4;syscall.Syscall6;runtime/internal/syscall.Syscall6;[k] kretprobe_trampoline;[k] __x64_sys_accept4;[k] __sys_accept4_file;[k] inet_accept;[k] inet_csk_accept;[k] kmem_cache_free;[k] cache_from_obj ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226481,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.(*response).finishRequest;net/http.(*connReader).abortPendingRead;net.(*conn).SetReadDeadline;internal/poll.setDeadlineImpl;internal/poll.runtime_pollSetDeadline;runtime.systemstack.abi0;runtime.ready ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226909,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;runtime.deferreturn;net/http.(*conn).serve.func1;net/http.(*conn).close;net.(*conn).Close;net.(*netFD).Close;internal/poll.(*FD).Close;internal/poll.(*FD).decref;syscall.Close ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226247,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.(*conn).readRequest;net/http.readRequest;net/textproto.(*Reader).readLineSlice;bufio.(*Reader).ReadLine;bufio.(*Reader).ReadSlice;bufio.(*Reader).fill;net/http.(*connReader).Read;net.(*conn).Read;net.(*netFD).Read;internal/poll.(*FD).Read;syscall.read;syscall.Syscall;runtime/internal/syscall.Syscall6;[k] kretprobe_trampoline;[k] ksys_read;[k] vfs_read;[k] sock_read_iter;[k] inet6_recvmsg;[k] tcp_recvmsg;[k] kmem_cache_free;[k] cache_from_obj ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2227648,runtime.goexit.abi0;net/http.(*connReader).startBackgroundRead.func2;net/http.(*connReader).backgroundRead;net.(*conn).Read;net.(*netFD).Read;internal/poll.(*FD).Read;syscall.read;syscall.Syscall;runtime/internal/syscall.Syscall6;[k] kretprobe_trampoline;[k] trampoline_handler;[k] __kretprobe_trampoline_handler;[k] _raw_spin_unlock_irqrestore ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226936,runtime.goexit.abi0;runtime.main;main.main;net/http.(*Server).ListenAndServe;net/http.(*Server).Serve;net/http.(*onceCloseListener).Accept;net.(*TCPListener).Accept;net.(*TCPListener).accept;net.(*netFD).accept;internal/poll.(*FD).Accept;internal/poll.accept;syscall.Accept4;syscall.accept4;syscall.Syscall6;runtime.entersyscall;runtime.systemstack.abi0;runtime.entersyscall_sysmon;runtime.notewakeup;runtime.futex.abi0;[k] entry_SYSCALL_64_after_hwframe;[k] do_syscall_64;[k] __se_sys_futex;[k] do_futex;[k] wake_up_q;[k] try_to_wake_up;[k] _raw_spin_unlock_irqrestore ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2227470,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.(*Request).expectsContinue;memeqbody ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226998,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;log.Printf;log.(*Logger).Output;os.(*File).Write;internal/poll.(*FD).Write;syscall.write;syscall.Syscall;runtime/internal/syscall.Syscall6;[k] kretprobe_trampoline;[k] ksys_write;[k] vfs_write ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226765,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.(*conn).readRequest;net/http.readRequest;net/textproto.(*Reader).ReadMIMEHeader;aeshashbody ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226590,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.(*response).finishRequest;bufio.(*Writer).Flush;net/http.(*chunkWriter).Write;net/http.(*chunkWriter).writeHeader;net/http.DetectContentType;net/http.(*htmlSig).match;net/http.htmlSig.match;[k] asm_sysvec_reschedule_ipi;[k] irqentry_exit_to_user_mode;[k] exit_to_user_mode_loop;[k] schedule;[k] __schedule;[k] finish_task_switch;[k] _raw_spin_unlock_irq ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226272,runtime.goexit.abi0;runtime.main;main.main;net/http.(*Server).ListenAndServe;net/http.(*Server).Serve;net/http.(*onceCloseListener).Accept;net.(*TCPListener).Accept;net.(*TCPListener).accept;net.(*netFD).accept;net.sockaddrToTCP;runtime.newobject ,2,1.16279
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2227536,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.(*response).finishRequest;net/http.(*connReader).abortPendingRead;net/http.(*connReader).abortPendingRead.func1;net/http.(*connReader).unlock ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2227652,runtime.goexit.abi0;net/http.(*connReader).startBackgroundRead.func2;net/http.(*connReader).backgroundRead;net.(*conn).Read;net.(*netFD).Read;internal/poll.(*FD).Read;syscall.read;syscall.Syscall;runtime/internal/syscall.Syscall6;[k] kretprobe_trampoline;[k] __x64_sys_read;[k] ftrace_trampoline;[k] ftrace_ops_assist_func;[k] kprobe_ftrace_handler;[k] aggr_pre_handler;[k] kprobe_dispatcher ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226257,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.(*conn).readRequest;net/http.readRequest;net/textproto.(*Reader).ReadMIMEHeader ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2227931,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.(*response).finishRequest;bufio.(*Writer).Flush;net/http.(*chunkWriter).Write;net/http.(*chunkWriter).writeHeader;net/http.DetectContentType;net/http.htmlSig.match ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2227102,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;runtime.deferreturn;net/http.(*conn).serve.func1;net/http.(*conn).close;net.(*conn).Close;net.(*netFD).Close;internal/poll.(*FD).Close;internal/poll.(*FD).decref;internal/poll.(*FD).destroy;syscall.Close;syscall.Syscall;runtime/internal/syscall.Syscall6;[k] entry_SYSCALL_64_after_hwframe;[k] syscall_exit_to_user_mode;[k] exit_to_user_mode_loop;[k] task_work_run;[k] __fput;[k] sock_close;[k] inet_release;[k] tcp_close;[k] tcp_send_fin;[k] __tcp_push_pending_frames;[k] tcp_write_xmit;[k] __tcp_transmit_skb;[k] __ip_queue_xmit;[k] ip_output;[k] ip_finish_output2;[k] __local_bh_enable_ip;[k] do_softirq;[k] do_softirq_own_stack;[k] asm_call_sysvec_on_stack;[k] __softirqentry_text_start;[k] net_rx_action;[k] process_backlog;[k] ip_rcv;[k] ip_local_deliver;[k] ip_protocol_deliver_rcu;[k] tcp_v4_rcv;[k] sk_filter_trim_cap;[k] security_sock_rcv_skb ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2227472,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.(*response).finishRequest;bufio.(*Writer).Flush;net/http.checkConnErrorWriter.Write;net.(*conn).Write;net.(*netFD).Write;[k] asm_sysvec_reschedule_ipi;[k] irqentry_exit_to_user_mode;[k] exit_to_user_mode_loop ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226386,0x000000c000024500;0x00007ffe78d3f5b0;runtime.mstart.abi0;runtime.mstart0;runtime.mstart1;runtime.sysmon;runtime.usleep.abi0 ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2227833,runtime.goexit.abi0;runtime.mcall;runtime.goexit0;runtime.schedule;runtime.findRunnable;runtime.unlock2 ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226950,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;main.hello;log.Printf;log.(*Logger).Output;os.(*File).Write;internal/poll.(*FD).Write;syscall.write;syscall.Syscall;runtime/internal/syscall.Syscall6;[k] kretprobe_trampoline;[k] ksys_write;[k] vfs_write;[k] pipe_write;[k] copy_page_from_iter;[k] copy_user_generic_unrolled ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2227139,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.(*response).finishRequest;bufio.(*Writer).Flush;net/http.checkConnErrorWriter.Write;net.(*conn).Write;net.(*netFD).Write;internal/poll.(*FD).Write;syscall.write;syscall.Syscall;runtime/internal/syscall.Syscall6;[k] kretprobe_trampoline;[k] ksys_write;[k] vfs_write;[k] sock_write_iter;[k] tcp_sendmsg;[k] tcp_sendmsg_locked;[k] skb_entail ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2227998,0x000000c000024500;0x000000c000024500;runtime.execute;runtime.mstart.abi0;runtime.mstart0;runtime.mstart1;runtime.sysmon;runtime.usleep.abi0 ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2224708,runtime.goexit.abi0;runtime.main;main.main;net/http.(*Server).ListenAndServe;net/http.(*Server).Serve;net/http.(*onceCloseListener).Accept;net.(*TCPListener).Accept;net.(*TCPListener).accept;net.(*netFD).accept;internal/poll.(*FD).Accept;internal/poll.accept;syscall.Accept4;syscall.accept4;syscall.Syscall6;runtime/internal/syscall.Syscall6;[k] kretprobe_trampoline;[k] __x64_sys_accept4;[k] __sys_accept4_file;[k] inet_accept ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2227131,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;runtime.deferreturn;net/http.(*conn).serve.func1;net/http.(*conn).close;net.(*conn).Close;net.(*netFD).Close;internal/poll.(*FD).Close;internal/poll.(*FD).decref;internal/poll.(*FD).destroy;syscall.Close;syscall.Syscall;runtime/internal/syscall.Syscall6;[k] entry_SYSCALL_64_after_hwframe;[k] syscall_exit_to_user_mode;[k] exit_to_user_mode_loop;[k] task_work_run;[k] __fput;[k] sock_close;[k] inet_release;[k] tcp_close;[k] tcp_send_fin;[k] __tcp_push_pending_frames;[k] tcp_write_xmit;[k] __tcp_transmit_skb;[k] __ip_queue_xmit;[k] ip_output;[k] ip_finish_output2;[k] __local_bh_enable_ip;[k] do_softirq;[k] do_softirq_own_stack;[k] asm_call_sysvec_on_stack;[k] __softirqentry_text_start;[k] net_rx_action;[k] process_backlog;[k] ip_rcv;[k] ip_local_deliver;[k] ip_protocol_deliver_rcu;[k] tcp_v4_rcv;[k] tcp_v4_do_rcv;[k] tcp_rcv_established;[k] tcp_data_queue;[k] tcp_queue_rcv;[k] tcp_try_coalesce ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2227209,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;net/http.(*response).finishRequest;bufio.(*Writer).Flush;net/http.(*chunkWriter).Write;net/http.(*chunkWriter).writeHeader;bufio.(*Writer).Write ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2226260,0x00007ffe78d3f640;0x00007f4311a65788;runtime.mstart.abi0;runtime.mstart0;runtime.mstart1;runtime.sysmon;runtime.usleep.abi0;[k] entry_SYSCALL_64_after_hwframe;[k] do_syscall_64;[k] __se_sys_nanosleep;[k] do_nanosleep;[k] schedule;[k] __schedule;[k] finish_task_switch;[k] _raw_spin_unlock_irq ,1,0.581395
default,default/hello-68ff47f84b-55krm,hello,/hello-app,2227400,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;runtime.deferreturn;net/http.(*conn).serve.func1;net/http.(*conn).close;net.(*conn).Close;net.(*netFD).Close;internal/poll.(*FD).Close;internal/poll.(*FD).decref;internal/poll.(*FD).destroy;syscall.Close;syscall.Syscall;runtime/internal/syscall.Syscall6;[k] entry_SYSCALL_64_after_hwframe;[k] syscall_exit_to_user_mode;[k] exit_to_user_mode_loop;[k] task_work_run;[k] __fput;[k] sock_close;[k] inet_release;[k] tcp_close;[k] tcp_send_fin;[k] __tcp_push_pending_frames;[k] tcp_write_xmit;[k] tcp_event_new_data_sent;[k] sk_reset_timer;[k] __mod_timer ,1,0.581395
